cost_function,0.02,0.03,0.039999999999999994,0.049999999999999996,0.06,0.06999999999999999,0.07999999999999999,0.09,0.09999999999999999,0.10999999999999999,0.11999999999999998,0.12999999999999998,0.13999999999999999,0.14999999999999997,0.15999999999999998,0.16999999999999996,0.17999999999999997,0.18999999999999997,0.19999999999999996
annual_peak_average,1.027318142613264,1.0374274246162833,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0428753036107437,1.0644343165430121,1.128625910832231,1.128625910832231,1.128625910832231,1.1473927989928068
carbon_emissions_total,0.9134286368531985,0.9152514000714895,0.917047398481117,0.9215014215380901,0.9222223445530997,0.9229494175608561,0.9251668458979619,0.9268002742886453,0.9262705269398074,0.9337119883797164,0.9369454860599807,0.9366671878573031,0.9410715411603034,0.9447322495216904,0.9482396399602477,0.9506353610856858,0.9568948034311338,0.9629584737537399,0.9648513905403606
cost_total,0.8188010025410256,0.8224688381200793,0.8246107561659068,0.8270991261293502,0.8302129909768766,0.8335502867552785,0.8360036660240656,0.839274141281792,0.8380067469277246,0.8476546504410518,0.8509275490705527,0.854278575207488,0.8602032308493234,0.8633682033388198,0.8640898005234613,0.8701137951202903,0.8773693632199457,0.8842950978659675,0.8864687476703271
daily_one_minus_load_factor_average,1.1577389678617749,1.1613455633002863,1.1667297502578111,1.0384531517551985,1.029415595321433,1.019562343414322,1.022115742425999,1.022464784425783,1.038998879952164,1.0172122887747055,1.0172478529570592,1.038963540668768,1.035267914998133,1.0350760116075084,1.007844985970964,1.0281765414633306,0.9980072319216712,0.9856986511261555,0.9891598845259862
daily_peak_average,0.94160615497066,0.9495303178808542,0.969114149684254,0.9741799160809156,0.9620901889297759,0.9655949952912471,0.9743567723353317,0.982561819969439,0.9755185540035938,0.9933713807253652,1.0012261950248231,1.008434590925088,1.0246022997493205,1.0325654724357305,1.0404118943320455,1.059951481266323,1.07032453096235,1.0875271211284905,1.0891860313966564
electricity_consumption_total,0.9247468893700963,0.9266019143114648,0.9283789119488494,0.9321094195353341,0.9329610784969182,0.9330991063408549,0.9350774156307241,0.9364417554720177,0.9355280735203149,0.9425225337838653,0.9459328099943161,0.9458577050438444,0.9489186681174201,0.9523976654115288,0.9560497288355468,0.9579835490593739,0.9642263662135763,0.9699252308280945,0.9727901691521952
monthly_one_minus_load_factor_average,0.9895940675779155,0.9941096554526508,0.9918904207655578,0.9933755553542826,0.9956520163096183,0.9950381809792884,0.993572567875224,0.9944457644291251,0.9929052294766987,0.9926868962720702,0.9882080208352224,0.9889914997061244,0.9904903991410888,0.9895277152197828,0.9919922121371814,1.0017740761103997,0.9885900548164326,0.987438664110054,0.99121516581227
ramping_average,1.206330968679719,1.2143733906391678,1.2463737073907675,1.2684643844904708,1.269579136404313,1.2793623221889672,1.2852591271161478,1.3079737182375426,1.3076826279685814,1.3449733501670744,1.358514888541348,1.3703040632735526,1.3965683921312715,1.4074683726883936,1.4196741522290723,1.444592661180902,1.4801263615306095,1.5032328780638136,1.5144107294952904
zero_net_energy,1.104925947103815,1.104244868330993,1.1048129207787296,1.1055647872554688,1.1055371586239133,1.1049722175679337,1.1058867312087486,1.1072948241956393,1.107761809606726,1.1072663590653933,1.1071880221630992,1.1074612897531437,1.108443088327868,1.1091496465109678,1.109526324798681,1.110915795706372,1.1110125685838035,1.112290534512296,1.1133180424095375
