Wall time,Step,Value
1696355119.572803,770048,-7230.37109375
1696355143.5105972,774144,-7225.994140625
1696355193.5014925,782336,-7221.21044921875
1696355206.235472,784384,-7221.21044921875
1696355218.9901226,786432,-7221.21044921875
1696355458.7898633,790528,-7216.38134765625
1696355471.1229372,792576,-7216.38134765625
1696355519.4936228,800768,-7211.50048828125
1696355531.5948405,802816,-7211.50048828125
1696355543.8560605,804864,-7211.50048828125
1696355568.059308,808960,-7207.53271484375
1696355580.2854602,811008,-7207.53271484375
1696355592.6187024,813056,-7207.53271484375
1696355604.9778433,815104,-7203.7255859375
1696355713.5165117,833536,-7196.005859375
1696355725.6102262,835584,-7196.005859375
1696355786.4453647,845824,-7191.6396484375
1696355871.645333,860160,-7182.90625
1696355883.9154747,862208,-7182.90625
1696355934.3492785,870400,-7178.31982421875
1696355947.0468597,872448,-7178.31982421875
1696355959.7388997,874496,-7178.31982421875
1696356199.9128566,878592,-7173.876953125
1696356223.5159853,882688,-7173.876953125
1696356270.804822,890880,-7135.70458984375
1696356378.557181,909312,-7087.7060546875
1696356390.5511544,911360,-7074.16162109375
1696356402.4362822,913408,-7074.16162109375
1696356414.202121,915456,-7074.16162109375
1696356450.0560958,921600,-7062.91943359375
1696356486.8097427,927744,-7062.91943359375
1696356523.654064,933888,-7052.625
1696356608.5386436,948224,-7035.38916015625
1696356620.6846857,950272,-7035.38916015625
1696356633.0401993,952320,-7035.38916015625
1696356645.6793308,954368,-7035.38916015625
1696356671.0156198,958464,-7028.791015625
1696356683.661869,960512,-7028.791015625
1696356936.691141,966656,-7022.38916015625
1696356948.7980008,968704,-7022.38916015625
1696356961.0114236,970752,-7022.38916015625
1696357009.2060974,978944,-7016.36865234375
1696357021.1787617,980992,-7016.36865234375
1696357069.4989004,989184,-7009.8935546875
1696357154.8454802,1003520,-6997.078125
1696357191.5462885,1009664,-6990.341796875
1696357203.3682685,1011712,-6990.341796875
1696357227.0670383,1015808,-6990.341796875
1696357250.6081018,1019904,-6983.51025390625
1696357286.8690689,1026048,-6976.70849609375
1696357422.64835,1048576,-6963.2900390625
1696357673.8336885,1054720,-6956.75439453125
1696357686.045532,1056768,-6956.75439453125
1696357697.5790107,1058816,-6956.75439453125
1696357721.316355,1062912,-6950.1962890625
1696357745.8425307,1067008,-6950.1962890625
1696357758.172391,1069056,-6943.7314453125
1696357782.8113024,1073152,-6943.7314453125
1696357842.8538024,1083392,-6937.5146484375
1696357854.8422043,1085440,-6937.5146484375
1696357927.340043,1097728,-6925.28466796875
1696357950.9988947,1101824,-6925.28466796875
1696357963.011009,1103872,-6918.4755859375
1696357974.798827,1105920,-6918.4755859375
1696357986.6236513,1107968,-6918.4755859375
1696357998.3352482,1110016,-6918.4755859375
1696358010.7050455,1112064,-6918.4755859375
1696358022.6577718,1114112,-6911.7978515625
1696358034.3506565,1116160,-6911.7978515625
1696358045.8399587,1118208,-6911.7978515625
1696358057.677019,1120256,-6911.7978515625
1696358081.3768718,1124352,-6905.9755859375
1696358118.8623762,1130496,-6899.54541015625
1696358131.549391,1132544,-6899.54541015625
1696358144.1639965,1134592,-6899.54541015625
1696358384.7096808,1138688,-6893.27294921875
1696358432.9638479,1146880,-6893.27294921875
1696358457.4878504,1150976,-6887.05712890625
1696358481.7811706,1155072,-6887.05712890625
1696358529.4918392,1163264,-6881.06591796875
1696358541.5094256,1165312,-6874.9130859375
1696358553.4544203,1167360,-6874.9130859375
1696358576.9795241,1171456,-6874.9130859375
1696358600.487207,1175552,-6868.96240234375
1696358624.3760371,1179648,-6868.96240234375
1696358648.3115053,1183744,-6863.259765625
1696358660.1380022,1185792,-6863.259765625
1696358695.887541,1191936,-6857.08056640625
1696358719.584796,1196032,-6857.08056640625
1696358731.369568,1198080,-6857.08056640625
1696358743.0332856,1200128,-6851.07568359375
1696358754.9551585,1202176,-6851.07568359375
1696358766.6010423,1204224,-6851.07568359375
1696358778.638499,1206272,-6851.07568359375
1696358801.987174,1210368,-6845.32470703125
1696358813.7216809,1212416,-6845.32470703125
1696358876.6501083,1222656,-6839.451171875
1696358889.2518394,1224704,-6839.451171875
1696359126.1777163,1228800,-6833.669921875
1696359138.0872984,1230848,-6833.669921875
1696359149.8763359,1232896,-6833.669921875
1696359185.4488578,1239040,-6827.58447265625
1696359209.9311013,1243136,-6827.58447265625
1696359258.5053701,1251328,-6821.7783203125
1696359282.3218105,1255424,-6815.90869140625
1696359306.1481879,1259520,-6815.90869140625
1696359318.4939256,1261568,-6810.25048828125
1696359330.24477,1263616,-6810.25048828125
1696359365.7619822,1269760,-6810.25048828125
1696359413.2053692,1277952,-6804.38671875
1696359424.998969,1280000,-6798.548828125
1696359448.6678658,1284096,-6798.548828125
1696359484.1154344,1290240,-6793.2314453125
1696359532.2565796,1298432,-6788.06005859375
1696359594.7210176,1308672,-6782.67822265625
1696359893.9304621,1323008,-6770.75
1696359905.7641757,1325056,-6770.75
1696359930.225575,1329152,-6770.75
1696359942.4732778,1331200,-6770.75
1696359954.352928,1333248,-6765.31005859375
1696359966.1768239,1335296,-6765.31005859375
1696359978.083065,1337344,-6765.31005859375
1696359990.0889328,1339392,-6765.31005859375
1696360013.8220482,1343488,-6760.45263671875
1696360025.4244902,1345536,-6760.45263671875
1696360073.5918732,1353728,-6755.1982421875
1696360085.7113307,1355776,-6755.1982421875
1696360133.246051,1363968,-6749.998046875
1696360169.8207145,1370112,-6745.595703125
1696360193.050341,1374208,-6745.595703125
1696360204.8882608,1376256,-6741.65087890625
1696360216.8076048,1378304,-6741.65087890625
1696360252.4507897,1384448,-6737.09716796875
1696360264.3804522,1386496,-6737.09716796875
1696360275.9375317,1388544,-6737.09716796875
1696360288.5206814,1390592,-6737.09716796875
1696360301.1840324,1392640,-6737.09716796875
1696360326.4617841,1396736,-6733.23388671875
1696360339.13244,1398784,-6733.23388671875
1696360351.8058739,1400832,-6733.23388671875
1696360590.9355977,1404928,-6729.43359375
1696360602.8088977,1406976,-6729.43359375
1696360614.9539638,1409024,-6729.43359375
1696360627.1003656,1411072,-6725.740234375
1696360639.1164649,1413120,-6725.740234375
1696360651.2099824,1415168,-6725.740234375
1696360675.091289,1419264,-6722.0029296875
1696360687.1378636,1421312,-6722.0029296875
1696360772.2084262,1435648,-6718.443359375
1696360807.6808696,1441792,-6715.3115234375
1696360819.5305915,1443840,-6715.3115234375
1696360831.7241268,1445888,-6712.10009765625
1696360855.4872317,1449984,-6712.10009765625
1696360879.7977278,1454080,-6709.14892578125
1696360891.7559776,1456128,-6709.14892578125
1696360915.8406305,1460224,-6709.14892578125
1696360940.133991,1464320,-6705.84375
1696360988.856526,1472512,-6702.16845703125
1696361037.6607385,1480704,-6698.9560546875
1696361050.305837,1482752,-6698.9560546875
1696361075.675357,1486848,-6698.9560546875
1696361088.4816055,1488896,-6698.9560546875
1696361316.6110322,1490944,-6696.0419921875
1696361328.7605724,1492992,-6696.0419921875
1696361340.8362098,1495040,-6696.0419921875
1696361389.751829,1503232,-6692.9912109375
1696361401.826224,1505280,-6692.9912109375
1696361474.8537781,1517568,-6687.3896484375
1696361499.278508,1521664,-6687.3896484375
1696361511.428651,1523712,-6687.3896484375
1696361523.5487816,1525760,-6684.70751953125
1696361535.6709604,1527808,-6684.70751953125
1696361559.4050364,1531904,-6684.70751953125
1696361595.1956277,1538048,-6681.802734375
1696361607.3392444,1540096,-6681.802734375
1696361644.2254605,1546240,-6679.275390625
1696361656.454485,1548288,-6679.275390625
1696361668.5504642,1550336,-6679.275390625
1696361692.112344,1554432,-6676.4296875
1696361715.9707234,1558528,-6676.4296875
1696361752.0268195,1564672,-6673.41552734375
1696361790.184982,1570816,-6670.625
1696362041.0107234,1576960,-6667.39208984375
1696362053.0504134,1579008,-6667.39208984375
1696362065.1532466,1581056,-6667.39208984375
1696362088.9948,1585152,-6667.39208984375
1696362101.4081156,1587200,-6664.5517578125
1696362113.6812875,1589248,-6664.5517578125
1696362138.2044482,1593344,-6664.5517578125
1696362150.4274025,1595392,-6661.96240234375
1696362162.7525942,1597440,-6661.96240234375
1696362223.8277214,1607680,-6659.49365234375
1696362272.990975,1615872,-6657.19189453125
1696362285.330815,1617920,-6657.19189453125
1696362309.4587212,1622016,-6654.7236328125
1696362333.9340012,1626112,-6654.7236328125
1696362357.7959814,1630208,-6651.8603515625
1696362369.4540093,1632256,-6651.8603515625
1696362381.678199,1634304,-6651.8603515625
1696362393.6500497,1636352,-6651.8603515625
1696362405.45621,1638400,-6649.162109375
1696362417.4901986,1640448,-6649.162109375
1696362441.5719135,1644544,-6649.162109375
1696362465.9385908,1648640,-6646.3134765625
1696362490.8002057,1652736,-6646.3134765625
1696362528.9392374,1658880,-6643.73486328125
1696362554.4158478,1662976,-6643.73486328125
1696362782.2097023,1665024,-6641.36962890625
1696362794.335169,1667072,-6641.36962890625
1696362843.3217623,1675264,-6639.03759765625
1696362867.9784632,1679360,-6639.03759765625
1696362880.1992452,1681408,-6639.03759765625
1696362904.649885,1685504,-6635.94091796875
1696362941.3105357,1691648,-6632.775390625
1696362990.0277011,1699840,-6629.50830078125
1696363027.1872318,1705984,-6629.50830078125
1696363063.1069703,1712128,-6626.6044921875
1696363075.049656,1714176,-6626.6044921875
1696363098.950242,1718272,-6624.24462890625
1696363123.4860785,1722368,-6624.24462890625
1696363147.7912066,1726464,-6622.0712890625
1696363208.0571418,1736704,-6619.78173828125
1696363232.7231495,1740800,-6619.78173828125
1696363245.6604385,1742848,-6619.78173828125
1696363258.5316863,1744896,-6617.83251953125
1696363271.3552518,1746944,-6617.83251953125
1696363522.3267589,1753088,-6615.6025390625
1696363595.0306218,1765376,-6613.86474609375
1696363619.4005034,1769472,-6611.53125
1696363631.5955935,1771520,-6611.53125
1696363643.8645895,1773568,-6611.53125
1696363656.001787,1775616,-6611.53125
1696363668.1145332,1777664,-6611.53125
1696363716.6495557,1785856,-6609.244140625
1696363740.8282013,1789952,-6607.13818359375
1696363752.6898994,1792000,-6607.13818359375
1696363801.4592192,1800192,-6605.03955078125
1696363813.540365,1802240,-6605.03955078125
1696363825.6127083,1804288,-6605.03955078125
1696363837.6827412,1806336,-6602.443359375
1696363873.925133,1812480,-6602.443359375
1696363886.5417974,1814528,-6600.0517578125
1696363899.1226892,1816576,-6600.0517578125
1696363923.7895267,1820672,-6600.0517578125
1696363960.4456804,1826816,-6597.77001953125
1696363986.335897,1830912,-6595.42578125
1696363998.3550694,1832960,-6595.42578125
1696364024.2483022,1837056,-6595.42578125
1696364037.1250782,1839104,-6595.42578125
1696364291.4649801,1845248,-6593.36572265625
1696364327.7615182,1851392,-6591.2294921875
1696364339.6165893,1853440,-6591.2294921875
1696364425.2939634,1867776,-6587.427734375
1696364437.3229666,1869824,-6587.427734375
1696364449.722802,1871872,-6587.427734375
1696364462.187433,1873920,-6587.427734375
1696364474.0249197,1875968,-6585.77490234375
1696364486.4118419,1878016,-6585.77490234375
1696364498.380971,1880064,-6585.77490234375
1696364522.444128,1884160,-6584.19140625
1696364534.79968,1886208,-6584.19140625
1696364546.60532,1888256,-6584.19140625
1696364582.676419,1894400,-6582.62646484375
1696364595.0988626,1896448,-6582.62646484375
1696364607.345105,1898496,-6582.62646484375
1696364619.2873688,1900544,-6582.62646484375
1696364643.3950598,1904640,-6581.080078125
1696364716.9466834,1916928,-6579.533203125
1696364729.626582,1918976,-6577.88720703125
1696364767.6810188,1925120,-6577.88720703125
1696365067.8399084,1939456,-6575.0791015625
1696365104.9278622,1945600,-6573.72265625
1696365191.2520285,1959936,-6572.0537109375
1696365203.2160842,1961984,-6572.0537109375
1696365215.4053874,1964032,-6570.3408203125
1696365239.4878354,1968128,-6570.3408203125
1696365251.4703004,1970176,-6570.3408203125
1696365263.2867913,1972224,-6568.876953125
1696365300.3379667,1978368,-6568.876953125
1696365312.114606,1980416,-6567.5322265625
1696365336.4577618,1984512,-6567.5322265625
1696365360.336096,1988608,-6566.1240234375
1696365372.299673,1990656,-6566.1240234375
1696365396.0096245,1994752,-6566.1240234375
1696365419.914577,1998848,-6564.60498046875
1696365431.959671,2000896,-6564.60498046875
1696365457.1404672,2004992,-6564.60498046875
1696365482.5725908,2009088,-6563.54150390625
1696365495.2211049,2011136,-6563.54150390625
1696365507.8286421,2013184,-6563.54150390625
1696365736.0420651,2015232,-6561.99755859375
1696365773.166085,2021376,-6561.99755859375
1696365785.1410148,2023424,-6560.6259765625
1696365797.4860086,2025472,-6560.6259765625
1696365833.5336747,2031616,-6560.6259765625
1696365845.8580346,2033664,-6559.16943359375
1696365942.049741,2050048,-6556.29248046875
1696365978.95707,2056192,-6556.29248046875
1696365991.1951952,2058240,-6556.29248046875
1696366015.072431,2062336,-6554.60107421875
1696366039.3469555,2066432,-6554.60107421875
1696366051.4321482,2068480,-6553.45849609375
1696366087.1825697,2074624,-6553.45849609375
1696366099.2544322,2076672,-6552.26318359375
1696366123.442826,2080768,-6552.26318359375
1696366135.8938956,2082816,-6552.26318359375
1696366147.8166614,2084864,-6550.892578125
1696366159.961926,2086912,-6550.892578125
1696366197.0149686,2093056,-6550.892578125
1696366509.0191734,2109440,-6548.35400390625
1696366532.958554,2113536,-6547.4677734375
1696366557.0935392,2117632,-6547.4677734375
1696366581.2099557,2121728,-6546.70068359375
1696366593.3287656,2123776,-6546.70068359375
1696366605.4584172,2125824,-6546.70068359375
1696366630.3507462,2129920,-6545.595703125
1696366654.9154427,2134016,-6545.595703125
1696366667.1695387,2136064,-6545.595703125
1696366679.4314058,2138112,-6544.42578125
1696366715.766248,2144256,-6544.42578125
1696366740.5394876,2148352,-6543.30615234375
1696366825.479358,2162688,-6542.35400390625
1696366837.4708292,2164736,-6541.181640625
1696366874.6337533,2170880,-6541.181640625
1696366899.4541237,2174976,-6540.22509765625
1696366974.7247267,2187264,-6539.40283203125
1696366987.3604956,2189312,-6539.40283203125
1696367227.707808,2193408,-6538.60302734375
1696367252.5722377,2197504,-6538.60302734375
1696367301.7565877,2205696,-6537.8623046875
1696367325.8064618,2209792,-6537.22509765625
1696367350.0440278,2213888,-6537.22509765625
1696367374.1233556,2217984,-6536.29736328125
1696367398.3162756,2222080,-6536.29736328125
1696367434.924589,2228224,-6535.052734375
1696367446.6776686,2230272,-6535.052734375
1696367458.969024,2232320,-6535.052734375
1696367471.2213268,2234368,-6534.00341796875
1696367543.8535943,2246656,-6533.2158203125
1696367555.5567129,2248704,-6533.2158203125
1696367627.7395322,2260992,-6531.07177734375
1696367652.2403479,2265088,-6531.07177734375
1696367677.5487657,2269184,-6529.7724609375
1696367690.2635164,2271232,-6529.7724609375
1696367702.9260743,2273280,-6529.7724609375
1696368029.1314726,2291712,-6527.5625
1696368053.664566,2295808,-6526.25439453125
1696368090.190049,2301952,-6526.25439453125
1696368126.9877927,2308096,-6525.18017578125
1696368138.9724813,2310144,-6525.18017578125
1696368162.7964146,2314240,-6523.912109375
1696368174.6255958,2316288,-6523.912109375
1696368186.4476597,2318336,-6523.912109375
1696368222.7876348,2324480,-6522.6796875
1696368234.8228455,2326528,-6522.6796875
1696368259.3422506,2330624,-6521.16943359375
1696368271.5502818,2332672,-6521.16943359375
1696368283.5768142,2334720,-6521.16943359375
1696368319.3972566,2340864,-6519.9794921875
1696368331.2988946,2342912,-6519.9794921875
1696368355.293592,2347008,-6519.9794921875
1696368455.6767888,2363392,-6517.849609375
1696368682.4279442,2365440,-6516.7919921875
1696368694.5022254,2367488,-6516.7919921875
1696368706.5891669,2369536,-6516.7919921875
1696368742.6528437,2375680,-6515.77783203125
1696368754.7861803,2377728,-6515.77783203125
1696368766.8692324,2379776,-6515.77783203125
1696368803.0523243,2385920,-6514.7822265625
1696368815.106685,2387968,-6514.7822265625
1696368827.2656717,2390016,-6514.7822265625
1696368863.200227,2396160,-6513.88037109375
1696369008.1555612,2420736,-6511.27099609375
1696369044.583778,2426880,-6510.4755859375
1696369068.0151446,2430976,-6510.4755859375
1696369080.0601957,2433024,-6510.4755859375
1696369104.2170258,2437120,-6509.791015625
1696369115.683676,2439168,-6509.791015625
1696369153.7561102,2445312,-6508.9755859375
1696369191.8845599,2451456,-6508.9755859375
1696369420.203709,2453504,-6508.05908203125
1696369432.0670598,2455552,-6508.05908203125
1696369443.9366975,2457600,-6508.05908203125
1696369456.189581,2459648,-6508.05908203125
1696369467.7783422,2461696,-6507.04638671875
1696369479.846706,2463744,-6507.04638671875
1696369491.947666,2465792,-6507.04638671875
1696369515.9952612,2469888,-6507.04638671875
1696369540.3046904,2473984,-6506.130859375
1696369551.9551232,2476032,-6506.130859375
1696369576.3791099,2480128,-6505.1611328125
1696369601.1883972,2484224,-6505.1611328125
1696369625.941356,2488320,-6504.46142578125
1696369638.4013894,2490368,-6504.46142578125
1696369650.3802397,2492416,-6504.46142578125
1696369662.341825,2494464,-6504.46142578125
1696369674.3011959,2496512,-6503.4228515625
1696369686.1910844,2498560,-6503.4228515625
1696369793.7373319,2516992,-6501.81494140625
1696369806.0583909,2519040,-6501.81494140625
1696369842.2985158,2525184,-6500.92822265625
1696369892.1100073,2533376,-6500.20166015625
1696369904.894623,2535424,-6500.20166015625
1696369917.583072,2537472,-6500.20166015625
1696370155.5964885,2541568,-6499.54443359375
1696370192.1819837,2547712,-6499.54443359375
1696370228.5769904,2553856,-6498.95263671875
1696370252.693057,2557952,-6498.4140625
1696370276.8293426,2562048,-6498.4140625
1696370288.9023566,2564096,-6498.4140625
1696370312.9071226,2568192,-6497.900390625
1696370325.1597993,2570240,-6497.900390625
1696370361.9000943,2576384,-6497.279296875
1696370374.0497375,2578432,-6497.279296875
1696370386.4111943,2580480,-6497.279296875
1696370411.2007062,2584576,-6496.62548828125
1696370423.5259974,2586624,-6496.62548828125
1696370435.9533398,2588672,-6496.62548828125
1696370459.9488192,2592768,-6495.97119140625
1696370472.352444,2594816,-6495.97119140625
1696370484.8111873,2596864,-6495.97119140625
1696370496.7752967,2598912,-6495.97119140625
1696370509.102654,2600960,-6495.97119140625
1696370521.2938867,2603008,-6495.08154296875
1696370582.105435,2613248,-6494.412109375
1696370593.8171916,2615296,-6494.412109375
1696370619.0273654,2619392,-6493.79248046875
1696370669.9565694,2627584,-6493.79248046875
1696370896.7423637,2629632,-6493.3466796875
1696370920.4964392,2633728,-6493.3466796875
1696370969.3142684,2641920,-6492.421875
1696370993.4479265,2646016,-6491.7529296875
1696371017.3718371,2650112,-6491.7529296875
1696371041.5435252,2654208,-6490.943359375
1696371053.5693972,2656256,-6490.943359375
1696371065.3683956,2658304,-6490.943359375
1696371077.5853803,2660352,-6490.943359375
1696371101.9468298,2664448,-6490.14453125
1696371139.0414052,2670592,-6490.14453125
1696371151.3877683,2672640,-6489.29443359375
1696371175.7571476,2676736,-6489.29443359375
1696371187.8788238,2678784,-6489.29443359375
1696371200.1963928,2680832,-6488.83154296875
1696371224.9852846,2684928,-6488.83154296875
1696371273.6331043,2693120,-6488.3662109375
1696371297.763473,2697216,-6488.3662109375
1696371309.8091664,2699264,-6487.677734375
1696371334.0729527,2703360,-6487.677734375
1696371346.7217603,2705408,-6487.677734375
1696371384.9375534,2711552,-6487.17626953125
1696371397.5234056,2713600,-6487.17626953125
1696371674.1144373,2723840,-6486.654296875
1696371686.5269527,2725888,-6486.15087890625
1696371698.0452304,2727936,-6486.15087890625
1696371734.878654,2734080,-6485.716796875
1696371759.5838108,2738176,-6485.716796875
1696371771.942722,2740224,-6485.716796875
1696371784.1447866,2742272,-6485.04150390625
1696371796.2808862,2744320,-6485.04150390625
1696371808.4312294,2746368,-6485.04150390625
1696371820.490773,2748416,-6485.04150390625
1696371857.0657558,2754560,-6484.55322265625
1696371893.9439986,2760704,-6484.11669921875
1696371918.6614094,2764800,-6484.11669921875
1696371955.2270894,2770944,-6483.751953125
1696371967.109431,2772992,-6483.751953125
1696371979.1645875,2775040,-6483.751953125
1696371991.5343308,2777088,-6483.27294921875
1696372039.9590325,2785280,-6483.27294921875
1696372089.3360822,2793472,-6482.8876953125
1696372114.626543,2797568,-6482.16796875
1696372127.3072603,2799616,-6482.16796875
1696372393.479317,2807808,-6481.44482421875
1696372405.6926703,2809856,-6481.44482421875
1696372442.5723581,2816000,-6480.71923828125
1696372479.2094398,2822144,-6479.8271484375
1696372504.1072626,2826240,-6479.8271484375
1696372528.71974,2830336,-6479.185546875
1696372541.1825726,2832384,-6479.185546875
1696372553.0823908,2834432,-6479.185546875
1696372589.0778716,2840576,-6478.5400390625
1696372613.4736874,2844672,-6478.5400390625
1696372625.61952,2846720,-6477.6689453125
1696372649.6912522,2850816,-6477.6689453125
1696372661.6306827,2852864,-6477.6689453125
1696372673.7129881,2854912,-6477.6689453125
1696372698.160421,2859008,-6476.61767578125
1696372710.2432446,2861056,-6476.61767578125
1696372746.0697017,2867200,-6476.19140625
1696372806.674064,2877440,-6475.623046875
1696373170.6097274,2902016,-6473.763671875
1696373182.8714175,2904064,-6473.763671875
1696373194.7816882,2906112,-6473.763671875
1696373206.5272098,2908160,-6473.27001953125
1696373255.3586965,2916352,-6473.27001953125
1696373292.4157548,2922496,-6472.708984375
1696373304.2855418,2924544,-6472.708984375
1696373328.1807177,2928640,-6472.26953125
1696373340.1717274,2930688,-6472.26953125
