Wall time,Step,Value
1701203887.350324,8759,0.9970598220825195
1701204086.0327823,17518,0.9997153878211975
1701204284.5229032,26277,0.9998989701271057
1701204481.6599016,35036,0.9998531937599182
1701204680.6802478,43795,0.9978320598602295
1701204883.9262853,52554,0.9994775056838989
1701205082.9558833,61313,0.9994954466819763
1701205281.246819,70072,0.9949911236763
1701205479.778806,78831,0.9989585876464844
1701205939.5848413,87590,0.9958746433258057
1701206138.3130648,96349,0.9997701644897461
1701206336.3915524,105108,0.9996045231819153
1701206535.3692214,113867,0.9855793714523315
1701206733.7344668,122626,0.6473989486694336
1701206932.338696,131385,0.8413746953010559
1701207131.5242844,140144,0.828493058681488
1701207330.1924522,148903,0.689012885093689
1701207528.764802,157662,0.8469042181968689
1701207727.8640542,166421,0.8527872562408447
1701208188.5456629,175180,0.8464473485946655
1701208388.2159817,183939,0.9598619937896729
1701208588.0944002,192698,0.7783963680267334
1701208787.7811682,201457,0.8241947889328003
1701208987.1995125,210216,0.5770343542098999
1701209186.6120887,218975,0.8356057405471802
1701209386.6606057,227734,0.8614087700843811
1701209586.1793036,236493,0.8234164714813232
1701209785.3091943,245252,0.8516277074813843
1701209985.0299807,254011,0.4415242075920105
1701210446.2372346,262770,0.7836741209030151
1701210645.602503,271529,0.9344630837440491
1701210845.6543434,280288,0.9605199694633484
1701211044.9051142,289047,0.6519728899002075
1701211244.544935,297806,0.9037789106369019
1701211444.1896238,306565,0.9653202295303345
1701211643.8078496,315324,0.9790400862693787
1701211843.4487,324083,0.9524202346801758
1701212042.8914719,332842,0.9232288599014282
1701212242.9261153,341601,0.9412788152694702
1701212705.1559744,350360,0.8323156237602234
1701212904.4050996,359119,0.8914525508880615
1701213104.4933286,367878,0.9294188022613525
1701213304.0881891,376637,0.8364530801773071
1701213503.3918002,385396,0.9645557403564453
1701213702.7247112,394155,0.5819581747055054
1701213902.6319218,402914,0.4724934697151184
1701214101.6962347,411673,0.6548159122467041
1701214301.2289457,420432,0.8598575592041016
1701214500.6583009,429191,0.7975298166275024
1701214962.593518,437950,0.6896505355834961
1701215162.9189193,446709,0.7063747644424438
1701215363.3650162,455468,0.5912349820137024
1701215563.2523415,464227,0.5933394432067871
1701215762.866488,472986,0.6082192659378052
1701215963.2024627,481745,0.6879630088806152
1701216162.8344712,490504,0.7534987926483154
1701216362.4517436,499263,0.6564387679100037
1701216562.2977588,508022,0.5354089736938477
1701216762.0859993,516781,0.7694181203842163
1701217223.606808,525540,0.8173739314079285
1701217423.6244256,534299,0.5553989410400391
1701217623.796168,543058,0.7928071022033691
1701217823.8765473,551817,0.677223801612854
1701218023.5809124,560576,0.7516480684280396
1701218224.9603376,569335,0.7953605651855469
1701218425.9135747,578094,0.701745867729187
1701218625.4510562,586853,0.7677737474441528
1701218824.899946,595612,0.737227737903595
1701219025.0383935,604371,0.5635295510292053
1701219486.361334,613130,0.8352975845336914
1701219685.8329632,621889,0.7527816295623779
1701219885.0571434,630648,0.8073655366897583
1701220084.4280548,639407,0.8475520610809326
1701220284.0526083,648166,0.8004064559936523
1701220483.3364284,656925,0.8406645059585571
1701220683.1111333,665684,0.5343604683876038
1701220882.9081154,674443,0.8217287659645081
1701221082.7766726,683202,0.8303576707839966
1701221282.5877888,691961,0.6562185883522034
1701221745.6439097,700720,0.8320156335830688
1701221945.1312823,709479,0.7958583831787109
1701222144.391605,718238,0.8434097766876221
1701222343.8877451,726997,0.567700982093811
1701222543.681042,735756,0.8016443252563477
1701222743.415067,744515,0.8308196067810059
1701222943.340814,753274,0.8500286936759949
1701223143.0946012,762033,0.82401442527771
1701223343.0273561,770792,0.6507736444473267
1701223542.546478,779551,0.5602872371673584
1701224003.9590313,788310,0.8502779006958008
1701224203.506131,797069,0.8493165969848633
1701224402.5252237,805828,0.7558060884475708
1701224601.4056368,814587,0.8516528606414795
1701224801.0204172,823346,0.7421640157699585
1701225000.2950134,832105,0.53840571641922
1701225199.8076987,840864,0.7444919347763062
1701225399.43071,849623,0.5630223751068115
1701225598.8868754,858382,0.8338407278060913
1701225798.2606018,867141,0.8519399166107178
1701226259.761907,875900,0.6277649402618408
1701226458.9593093,884659,0.8222647905349731
1701226658.7213776,893418,0.8521916270256042
1701226857.9786112,902177,0.8511328101158142
1701227056.811125,910936,0.8423399329185486
1701227255.6744015,919695,0.8446717262268066
1701227454.9259472,928454,0.8000720739364624
1701227654.4162285,937213,0.8076844215393066
1701227854.154472,945972,0.8175829648971558
1701228053.055831,954731,0.8176866173744202
1701228514.5167458,963490,0.7627475261688232
1701228713.8866432,972249,0.7109556198120117
1701228913.930847,981008,0.6013421416282654
1701229113.3286161,989767,0.6891174912452698
1701229312.6175475,998526,0.7361229658126831
1701229511.7445073,1007285,0.8154591917991638
1701229711.7715242,1016044,0.5515402555465698
1701229911.6104133,1024803,0.5586060285568237
1701230110.3442018,1033562,0.7982815504074097
1701230309.8313608,1042321,0.7592146396636963
1701230771.7210658,1051080,0.8105804920196533
1701230970.7231781,1059839,0.7751495838165283
1701231169.7533863,1068598,0.5850655436515808
1701231369.4462574,1077357,0.6068642139434814
1701231568.778358,1086116,0.5672609806060791
1701231768.0008132,1094875,0.7046204209327698
1701231967.045137,1103634,0.5452228784561157
1701232166.8760757,1112393,0.5477232933044434
1701232365.891157,1121152,0.5033864974975586
1701232565.2320478,1129911,0.4647865295410156
1701233027.2398608,1138670,0.4980272054672241
1701233227.1931136,1147429,0.5203901529312134
