Wall time,Step,Value
1701011501.2320175,8759,0.9650254249572754
1701011664.830757,17518,0.9689202308654785
1701011827.9057546,26277,0.9927093982696533
1701011990.7410896,35036,0.9718355536460876
1701012154.3075945,43795,0.9973664283752441
1701012317.468499,52554,0.9952676296234131
1701012480.28728,61313,0.9978479146957397
1701012643.6702974,70072,0.9984922409057617
1701012807.3035703,78831,0.9734352827072144
1701013231.1954916,87590,0.9750292897224426
1701013394.1043305,96349,0.9608111381530762
1701013557.5678966,105108,0.9761872291564941
1701013721.0304878,113867,0.9921348094940186
1701013884.332717,122626,0.9995971918106079
1701014047.8368974,131385,0.9995872974395752
1701014210.8908234,140144,0.8945112824440002
1701014374.0663562,148903,0.8589141368865967
1701014537.0949037,157662,0.938400149345398
1701014700.3773835,166421,0.9991869926452637
1701015124.4835782,175180,0.962139904499054
1701015287.7263618,183939,0.9986329078674316
1701015451.2650235,192698,0.7656859159469604
1701015614.5558343,201457,0.8122315406799316
1701015777.801306,210216,0.8530346155166626
1701015940.9985952,218975,0.5631527304649353
1701016104.011048,227734,0.562897801399231
1701016267.4013138,236493,0.5586199760437012
1701016430.5223916,245252,0.56183922290802
1701016593.8867736,254011,0.6119534969329834
1701017016.7359345,262770,0.563856840133667
1701017180.2471125,271529,0.6115639209747314
1701017343.738256,280288,0.7335439920425415
1701017507.0271628,289047,0.8394956588745117
1701017670.726457,297806,0.5592881441116333
1701017834.56047,306565,0.8021244406700134
1701017997.7401247,315324,0.9147100448608398
1701018161.2864583,324083,0.6658824682235718
1701018324.875889,332842,0.561999499797821
1701018488.1226327,341601,0.6024647951126099
1701018912.3940637,350360,0.5635974407196045
1701019075.7809265,359119,0.5633494853973389
1701019239.491833,367878,0.5620299577713013
1701019403.0965796,376637,0.5628907680511475
1701019566.3477986,385396,0.6230998039245605
1701019729.7760215,394155,0.589921236038208
1701019893.1198049,402914,0.7171993255615234
1701020056.9807377,411673,0.6565946340560913
1701020218.4079409,420432,0.5636429786682129
1701020379.690425,429191,0.7850486040115356
1701020800.7833285,437950,0.589318037033081
1701020963.771641,446709,0.5717219710350037
1701021127.2269351,455468,0.7188348770141602
1701021290.3323603,464227,0.703887939453125
1701021453.4678762,472986,0.5621301531791687
1701021616.7126172,481745,0.5633739233016968
1701021780.4413211,490504,0.6087811589241028
1701021943.8100412,499263,0.7732080221176147
1701022107.0567508,508022,0.7032158970832825
1701022270.3522806,516781,0.7042921781539917
1701022693.133809,525540,0.7321488857269287
1701022856.2875557,534299,0.581549882888794
1701023020.0782816,543058,0.539311408996582
1701023183.7236676,551817,0.6073955297470093
1701023347.1483755,560576,0.6783306002616882
1701023510.4332318,569335,0.7256193161010742
1701023674.09753,578094,0.5635613203048706
1701023837.4043412,586853,0.6043246984481812
1701024000.8002694,595612,0.5969271063804626
1701024164.3348465,604371,0.5942661762237549
1701024586.97421,613130,0.8779184818267822
1701024750.2365556,621889,0.7255980968475342
1701024914.1755302,630648,0.7270171642303467
1701025077.6813939,639407,0.8360761404037476
1701025241.2098505,648166,0.7684671878814697
1701025404.644007,656925,0.941074013710022
1701025568.1697795,665684,0.6366277933120728
1701025731.828041,674443,0.8399124145507812
1701025895.5234363,683202,0.8980894088745117
1701026059.0842927,691961,0.5616672039031982
1701026482.4265058,700720,0.7558896541595459
1701026645.9320447,709479,0.57909095287323
1701026810.049594,718238,0.5580282807350159
1701026973.455248,726997,0.6146715879440308
1701027136.7531662,735756,0.5926140546798706
1701027300.6444027,744515,0.7130619287490845
1701027464.2348332,753274,0.60126793384552
1701027627.9046888,762033,0.6668475866317749
1701027791.4086387,770792,0.5733158588409424
1701027955.0402496,779551,0.559056282043457
1701028377.6869478,788310,0.5572432279586792
1701028540.6880975,797069,0.5649585723876953
1701028704.482535,805828,0.599014937877655
1701028867.778293,814587,0.5865121483802795
1701029031.2590096,823346,0.5778893232345581
1701029194.5329936,832105,0.5980238914489746
1701029357.9438608,840864,0.604826033115387
1701029521.3366425,849623,0.5694156289100647
1701029684.4071004,858382,0.5609563589096069
1701029847.4273922,867141,0.5903880596160889
1701030269.6388319,875900,0.8186042904853821
1701030433.0638618,884659,0.558207631111145
1701030596.9774985,893418,0.5638198256492615
1701030760.713978,902177,0.5630193948745728
1701030924.357861,910936,0.6013365387916565
1701031087.99691,919695,0.5886685848236084
1701031251.4931667,928454,0.6416357159614563
1701031415.0379813,937213,0.6014506816864014
1701031578.7388625,945972,0.5975897312164307
1701031742.3393052,954731,0.5716578960418701
1701032165.066184,963490,0.5536327362060547
1701032328.610167,972249,0.5616772174835205
