Wall time,Step,Value
1705012459.4465346,2896498,-7721.0546875
1705012474.4928732,2898546,-7721.0546875
1705012519.6290383,2904690,-7764.4853515625
1705012579.783722,2912882,-7806.95263671875
1705012609.846556,2916978,-7806.95263671875
1705012639.9251246,2921074,-7848.08642578125
1705012654.920485,2923122,-7848.08642578125
1705012669.9338124,2925170,-7848.08642578125
1705012684.9482317,2927218,-7848.08642578125
1705012715.1240902,2931314,-7888.451171875
1705012745.2340767,2935410,-7888.451171875
1705012775.2967832,2939506,-7926.63330078125
1705012820.3659081,2945650,-7963.828125
1705012835.4249868,2947698,-7963.828125
1705012850.4986908,2949746,-7963.828125
1705012880.706265,2953842,-8001.23828125
1705012895.7536106,2955890,-8001.23828125
1705012910.808214,2957938,-8001.23828125
1705012955.91438,2964082,-8037.01416015625
1705012986.000223,2968178,-8037.01416015625
1705013001.185723,2970226,-8037.01416015625
1705013031.1366127,2974322,-8071.22216796875
1705013046.1186142,2976370,-8071.22216796875
1705013091.1020432,2982514,-8104.65966796875
1705013166.313067,2992754,-8137.552734375
1705013181.358014,2994802,-8137.552734375
1705013196.4047213,2996850,-8137.552734375
1705013226.502093,3000946,-8169.037109375
1705013241.5450892,3002994,-8169.037109375
1705013271.565924,3007090,-8198.5771484375
1705013301.6324468,3011186,-8198.5771484375
1705013316.6918056,3013234,-8198.5771484375
1705013331.7513614,3015282,-8226.75
1705013346.814281,3017330,-8226.75
1705013376.9480984,3021426,-8226.75
1705013391.943982,3023474,-8226.75
1705013497.0705078,3037810,-8280.6533203125
1705013557.1917098,3046002,-8307.6845703125
1705013617.4052582,3054194,-8333.22265625
1705013632.4109962,3056242,-8333.22265625
1705013647.4781604,3058290,-8333.22265625
1705013707.6330793,3066482,-8357.6787109375
1705013722.6781516,3068530,-8381.8974609375
1705013752.7640004,3072626,-8381.8974609375
1705013797.8946342,3078770,-8405.4853515625
1705013812.87637,3080818,-8405.4853515625
1705013857.9758415,3086962,-8429.017578125
1705013873.0479465,3089010,-8429.017578125
1705013903.149406,3093106,-8429.017578125
1705013918.1760604,3095154,-8451.8515625
1705013933.2515945,3097202,-8451.8515625
1705013963.3700166,3101298,-8451.8515625
1705013978.441201,3103346,-8473.9677734375
1705013993.471039,3105394,-8473.9677734375
1705014008.4839876,3107442,-8473.9677734375
1705014023.5401826,3109490,-8473.9677734375
1705014038.587046,3111538,-8494.6220703125
1705014083.8123958,3117682,-8494.6220703125
1705014128.8699172,3123826,-8514.7919921875
1705014189.131235,3132018,-8533.99609375
1705014204.1597793,3134066,-8533.99609375
1705014234.2503903,3138162,-8554.2607421875
1705014264.3201642,3142258,-8554.2607421875
1705014279.324034,3144306,-8554.2607421875
1705014354.652011,3154546,-8574.2724609375
1705019615.7128773,3161316,-8574.2724609375
1705019630.7997313,3163364,-8574.2724609375
1705019645.8416,3165412,-8597.6611328125
1705019660.917673,3167460,-8597.6611328125
1705019691.101522,3171556,-8597.6611328125
1705019751.290056,3179748,-8620.5478515625
1705019781.3716066,3183844,-8642.7841796875
1705019811.429363,3187940,-8642.7841796875
1705019841.4773211,3192036,-8663.775390625
1705019916.7783325,3202276,-8683.73828125
1705019946.7886865,3206372,-8683.73828125
1705020007.0632718,3214564,-8703.44921875
1705020082.3845353,3224804,-8723.2451171875
1705020112.508172,3228900,-8742.134765625
1705020127.586231,3230948,-8742.134765625
1705020172.804255,3237092,-8761.0634765625
1705020202.966592,3241188,-8761.0634765625
1705020218.0984511,3243236,-8779.427734375
1705020233.167709,3245284,-8779.427734375
1705020263.323357,3249380,-8779.427734375
1705020278.428977,3251428,-8779.427734375
1705020293.49202,3253476,-8797.341796875
1705020353.8736362,3261668,-8814.53515625
1705020368.9248013,3263716,-8814.53515625
1705020399.0373173,3267812,-8814.53515625
1705020444.1991017,3273956,-8832.3916015625
1705020504.3537972,3282148,-8849.3125
1705020519.4516723,3284196,-8849.3125
1705020534.543421,3286244,-8849.3125
1705020549.631235,3288292,-8865.8388671875
1705020579.7066329,3292388,-8865.8388671875
1705020624.8954942,3298532,-8883.0830078125
1705020639.9882393,3300580,-8883.0830078125
1705020655.0002663,3302628,-8883.0830078125
1705020700.349314,3308772,-8899.3681640625
1705020715.4008782,3310820,-8899.3681640625
1705020745.5522356,3314916,-8916.0068359375
1705020836.0455265,3327204,-8932.0380859375
1705020866.1891003,3331300,-8947.0576171875
1705020911.4785874,3337444,-8947.0576171875
1705020926.5223258,3339492,-8962.4306640625
1705020956.5966125,3343588,-8962.4306640625
1705020971.6688402,3345636,-8962.4306640625
1705021047.0341733,3355876,-8978.078125
1705021062.1100752,3357924,-8993.3193359375
1705021092.244576,3362020,-8993.3193359375
1705021122.3702333,3366116,-9008.375
1705021137.3737297,3368164,-9008.375
1705021152.4467342,3370212,-9008.375
1705021197.6753745,3376356,-9023.7373046875
1705021212.764663,3378404,-9023.7373046875
1705021227.8214557,3380452,-9023.7373046875
1705021257.9575593,3384548,-9038.2744140625
1705021273.0302076,3386596,-9038.2744140625
1705021303.1677606,3390692,-9038.2744140625
1705021318.261442,3392740,-9052.931640625
1705021348.244888,3396836,-9052.931640625
1705021378.3327782,3400932,-9067.4931640625
1705021408.4747872,3405028,-9067.4931640625
1705021423.537841,3407076,-9067.4931640625
1705021438.5985184,3409124,-9067.4931640625
1705021468.6991506,3413220,-9081.9599609375
1705021481.9787533,3415268,-9081.9599609375
1705026717.4663563,3422038,-9081.9599609375
1705026732.5640297,3424086,-9081.9599609375
1705026747.6839128,3426134,-9081.9599609375
1705026762.7798464,3428182,-9095.681640625
1705026792.991798,3432278,-9095.681640625
1705026808.0583267,3434326,-9095.681640625
1705026823.1253824,3436374,-9109.345703125
1705026838.1839192,3438422,-9109.345703125
1705026973.9735565,3456854,-9137.0771484375
1705026989.0925891,3458902,-9137.0771484375
1705027019.2003129,3462998,-9150.5791015625
1705027064.4250975,3469142,-9150.5791015625
1705027170.1313932,3483478,-9177.767578125
1705027185.2443366,3485526,-9177.767578125
1705027245.3816586,3493718,-9191.0986328125
1705027260.437195,3495766,-9191.0986328125
1705027275.581262,3497814,-9204.974609375
1705027305.781276,3501910,-9204.974609375
1705027335.9910152,3506006,-9218.6455078125
1705027396.2041044,3514198,-9218.6455078125
1705027531.869473,3532630,-9258.7255859375
1705027546.9773655,3534678,-9258.7255859375
1705027562.0784202,3536726,-9258.7255859375
1705027577.1089444,3538774,-9258.7255859375
1705027607.2901268,3542870,-9198.95703125
1705027622.4289343,3544918,-9198.95703125
1705027667.6843195,3551062,-9141.904296875
1705027712.8999085,3557206,-9141.904296875
1705027818.482444,3571542,-9035.369140625
1705027833.6063824,3573590,-9035.369140625
1705027848.716009,3575638,-8987.2841796875
1705027863.8297362,3577686,-8987.2841796875
1705027894.0125034,3581782,-8987.2841796875
1705027909.0866804,3583830,-8987.2841796875
1705027924.1310017,3585878,-8943.279296875
1705027954.3505795,3589974,-8943.279296875
1705027969.560292,3592022,-8943.279296875
1705027984.6700404,3594070,-8901.8037109375
1705028014.8041975,3598166,-8901.8037109375
1705028045.0293229,3602262,-8863.9560546875
1705028060.0980484,3604310,-8863.9560546875
1705028120.63407,3612502,-8827.056640625
1705028226.3851094,3626838,-8792.3779296875
1705028271.6192272,3632982,-8761.4033203125
1705028286.7333546,3635030,-8761.4033203125
1705028316.895609,3639126,-8731.267578125
1705028347.0552874,3643222,-8731.267578125
1705028392.3096335,3649366,-8704.6083984375
1705028558.4563975,3671894,-8657.94921875
1705028603.7758195,3678038,-8636.5947265625
1705028618.8727448,3680086,-8636.5947265625
1705033835.868358,3682760,-8636.5947265625
1705033865.983943,3686856,-8636.5947265625
1705033896.2003164,3690952,-8620.376953125
1705033911.309216,3693000,-8620.376953125
1705033941.557954,3697096,-8620.376953125
1705034017.0088418,3707336,-8589.279296875
1705034032.1113539,3709384,-8589.279296875
1705034122.579419,3721672,-8574.544921875
1705034152.7281578,3725768,-8560.7626953125
1705034167.8679469,3727816,-8560.7626953125
1705034182.9974413,3729864,-8560.7626953125
1705034198.07617,3731912,-8560.7626953125
1705034213.0814323,3733960,-8547.119140625
1705034228.1618972,3736008,-8547.119140625
1705034243.208781,3738056,-8547.119140625
1705034258.3217926,3740104,-8547.119140625
1705034273.368316,3742152,-8533.1923828125
1705034288.4048014,3744200,-8533.1923828125
1705034318.5240011,3748296,-8533.1923828125
1705034363.8145106,3754440,-8518.9169921875
1705034378.8859482,3756488,-8518.9169921875
1705034394.0014787,3758536,-8518.9169921875
1705034424.1216273,3762632,-8505.5068359375
1705034484.4858067,3770824,-8492.8095703125
1705034514.6223154,3774920,-8492.8095703125
1705034544.8530364,3779016,-8481.5185546875
1705034559.8956728,3781064,-8481.5185546875
1705034605.1894894,3787208,-8470.41796875
1705034620.231641,3789256,-8470.41796875
1705034635.354664,3791304,-8470.41796875
1705034665.4919252,3795400,-8460.2109375
1705034695.6135628,3799496,-8460.2109375
1705034725.7815313,3803592,-8429.412109375
1705034755.905499,3807688,-8429.412109375
1705034770.9679465,3809736,-8429.412109375
1705034816.2602587,3815880,-8398.8486328125
1705034846.4115624,3819976,-8398.8486328125
1705034861.4712036,3822024,-8370.556640625
1705034876.568798,3824072,-8370.556640625
1705034891.6546552,3826120,-8370.556640625
1705034906.7498949,3828168,-8370.556640625
1705034921.82217,3830216,-8342.044921875
1705034951.9949086,3834312,-8342.044921875
1705034967.0978339,3836360,-8342.044921875
1705035042.4497273,3846600,-8315.8642578125
1705035057.5907211,3848648,-8291.265625
1705035087.724631,3852744,-8291.265625
1705035102.7990487,3854792,-8291.265625
1705035117.8520427,3856840,-8265.56640625
1705035163.0679002,3862984,-8265.56640625
1705035193.222112,3867080,-8241.0576171875
1705035223.395879,3871176,-8241.0576171875
1705035253.4677136,3875272,-8218.1748046875
1705035283.5396805,3879368,-8218.1748046875
1705035313.6640124,3883464,-8196.06640625
1705035328.7364335,3885512,-8196.06640625
1705035343.8787425,3887560,-8196.06640625
1705035389.2886126,3893704,-8174.5537109375
1705035449.5822532,3901896,-8154.77197265625
1705035464.6964724,3903944,-8154.77197265625
1705035494.8610096,3908040,-8154.77197265625
1705035509.9180775,3910088,-8136.2470703125
1705035540.0138268,3914184,-8136.2470703125
1705035600.316826,3922376,-8119.11328125
1705035615.3360171,3924424,-8119.11328125
1705035645.3621333,3928520,-8102.9169921875
1705035675.451701,3932616,-8102.9169921875
1705040988.7165606,3947578,-8087.91943359375
1705041003.7210176,3949626,-8087.91943359375
1705041033.9519167,3953722,-8073.8525390625
1705041049.1301987,3955770,-8073.8525390625
1705041064.190602,3957818,-8073.8525390625
1705041079.2789717,3959866,-8073.8525390625
1705041094.3924055,3961914,-8060.81982421875
1705041109.5191603,3963962,-8060.81982421875
1705041139.6928482,3968058,-8060.81982421875
1705041154.8197205,3970106,-8048.666015625
1705041215.1690092,3978298,-8048.666015625
1705041230.288832,3980346,-8036.65771484375
1705041260.5011249,3984442,-8036.65771484375
1705041290.7283077,3988538,-8024.3671875
1705041335.9398415,3994682,-8024.3671875
1705041366.0875332,3998778,-8012.3896484375
1705041381.1566484,4000826,-8012.3896484375
1705041396.275327,4002874,-8012.3896484375
1705041441.442134,4009018,-8001.025390625
1705041456.5666149,4011066,-8001.025390625
1705041471.6059313,4013114,-8001.025390625
1705041486.678537,4015162,-7990.58935546875
1705041501.7948332,4017210,-7990.58935546875
1705041531.9378312,4021306,-7990.58935546875
1705041546.967454,4023354,-7980.869140625
1705041562.0323465,4025402,-7980.869140625
1705041592.1078482,4029498,-7980.869140625
1705041607.1777444,4031546,-7972.181640625
1705041622.2753236,4033594,-7972.181640625
1705041637.2974062,4035642,-7972.181640625
1705041652.3318985,4037690,-7972.181640625
1705041667.3924665,4039738,-7972.181640625
1705041697.5237901,4043834,-7963.59521484375
1705041712.5736084,4045882,-7963.59521484375
1705041757.7975488,4052026,-7954.33447265625
1705041818.0732028,4060218,-7945.09521484375
1705041863.3416955,4066362,-7932.26171875
1705041878.383927,4068410,-7932.26171875
1705041893.4843612,4070458,-7932.26171875
1705041923.6640234,4074554,-7932.26171875
1705041938.7435737,4076602,-7920.791015625
1705041953.8589733,4078650,-7920.791015625
1705041968.9395173,4080698,-7920.791015625
1705041999.1425743,4084794,-7909.48095703125
1705042014.2341993,4086842,-7909.48095703125
1705042029.267933,4088890,-7909.48095703125
1705042089.4830418,4097082,-7899.52490234375
1705042149.6463387,4105274,-7890.58837890625
1705042164.72412,4107322,-7890.58837890625
1705042194.8609061,4111418,-7881.85888671875
1705042209.8479576,4113466,-7881.85888671875
1705042224.9934886,4115514,-7881.85888671875
1705042240.0397487,4117562,-7881.85888671875
1705042255.150145,4119610,-7872.10009765625
1705042270.1565728,4121658,-7872.10009765625
1705042315.3803804,4127802,-7863.55517578125
1705042330.4806206,4129850,-7863.55517578125
1705042345.6286163,4131898,-7863.55517578125
1705042421.0158846,4142138,-7855.2646484375
1705042451.095085,4146234,-7846.96484375
1705042466.1832669,4148282,-7846.96484375
1705042481.2598262,4150330,-7846.96484375
1705042496.3529837,4152378,-7846.96484375
1705042526.5384266,4156474,-7839.4990234375
1705042571.7671633,4162618,-7832.708984375
1705042586.852503,4164666,-7832.708984375
1705042632.1508813,4170810,-7832.708984375
1705042647.2379131,4172858,-7825.80517578125
1705042662.3246362,4174906,-7825.80517578125
1705042692.4599006,4179002,-7825.80517578125
1705042722.7142851,4183098,-7819.19287109375
1705042767.915334,4189242,-7812.8447265625
1705042782.9341383,4191290,-7812.8447265625
1705042813.128778,4195386,-7812.8447265625
1705042858.4590085,4201530,-7805.68359375
1705042873.5515342,4203578,-7805.68359375
1705042888.6762967,4205626,-7805.68359375
1705048126.8814433,4210348,-7805.68359375
1705048142.0042531,4212396,-7805.68359375
1705048157.1645224,4214444,-7805.68359375
1705048172.2734895,4216492,-7799.57568359375
1705048187.3688738,4218540,-7799.57568359375
1705048202.5309484,4220588,-7799.57568359375
1705048217.6214266,4222636,-7799.57568359375
1705048278.147453,4230828,-7793.0634765625
1705048293.275493,4232876,-7786.8486328125
1705048353.7783642,4241068,-7786.8486328125
1705048368.8827837,4243116,-7781.60546875
1705048399.1332636,4247212,-7781.60546875
1705048429.3811662,4251308,-7775.42724609375
1705048459.699935,4255404,-7775.42724609375
1705048474.8780007,4257452,-7775.42724609375
1705048490.0242836,4259500,-7769.0615234375
1705048505.123507,4261548,-7769.0615234375
1705048520.2689388,4263596,-7769.0615234375
1705048535.3683264,4265644,-7769.0615234375
1705048565.6052694,4269740,-7763.08837890625
1705048595.8789942,4273836,-7763.08837890625
1705048626.0675468,4277932,-7757.1220703125
1705048671.4298222,4284076,-7757.1220703125
1705048686.5046008,4286124,-7751.0634765625
1705048701.6387408,4288172,-7751.0634765625
1705048716.760383,4290220,-7751.0634765625
1705048731.9003448,4292268,-7751.0634765625
1705048792.4433017,4300460,-7745.65771484375
1705048822.652938,4304556,-7740.13671875
1705048837.817593,4306604,-7740.13671875
1705048868.165854,4310700,-7740.13671875
1705048913.5008435,4316844,-7734.6357421875
1705048943.757955,4320940,-7729.00390625
1705048958.912081,4322988,-7729.00390625
1705048973.9857812,4325036,-7729.00390625
1705049019.3806205,4331180,-7724.49951171875
1705049064.7492073,4337324,-7724.49951171875
1705049079.8639066,4339372,-7719.90283203125
1705049110.049874,4343468,-7719.90283203125
1705049140.2966096,4347564,-7714.84912109375
1705049170.5041695,4351660,-7714.84912109375
1705049185.6191368,4353708,-7714.84912109375
1705049246.0776725,4361900,-7710.18115234375
1705049276.3430524,4365996,-7705.63818359375
1705049291.4052508,4368044,-7705.63818359375
1705049306.5079007,4370092,-7705.63818359375
1705049321.6247048,4372140,-7705.63818359375
1705049366.8847537,4378284,-7700.67333984375
1705049397.1402228,4382380,-7696.10986328125
1705049457.5985966,4390572,-7691.85498046875
1705049487.7710109,4394668,-7691.85498046875
1705049502.881721,4396716,-7691.85498046875
1705049518.0213637,4398764,-7691.85498046875
1705049533.165501,4400812,-7686.9208984375
1705049548.2860537,4402860,-7686.9208984375
1705049608.8045924,4411052,-7682.63427734375
1705049638.9779267,4415148,-7682.63427734375
1705049654.1154826,4417196,-7678.21728515625
1705049699.5818224,4423340,-7678.21728515625
1705049714.7184627,4425388,-7673.8310546875
1705049729.8189883,4427436,-7673.8310546875
1705049744.9352367,4429484,-7673.8310546875
1705049760.0854952,4431532,-7673.8310546875
1705049790.3174078,4435628,-7669.7099609375
1705049805.4613178,4437676,-7669.7099609375
1705049820.626812,4439724,-7669.7099609375
1705049835.740273,4441772,-7669.7099609375
1705049866.0369418,4445868,-7665.44287109375
1705049911.4330482,4452012,-7660.900390625
1705049941.645858,4456108,-7660.900390625
1705049956.7630317,4458156,-7660.900390625
1705049986.9954844,4462252,-7656.45166015625
1705050002.1019788,4464300,-7656.45166015625
1705050017.215272,4466348,-7656.45166015625
1705055261.3649123,4471070,-7656.45166015625
1705055276.4037168,4473118,-7656.45166015625
1705055306.6075368,4477214,-7656.45166015625
1705055321.6219895,4479262,-7652.91015625
1705055427.2357621,4493598,-7649.34228515625
1705055442.2798042,4495646,-7645.43798828125
1705055457.3698556,4497694,-7645.43798828125
1705055472.4902635,4499742,-7645.43798828125
1705055487.601293,4501790,-7645.43798828125
1705055502.6985164,4503838,-7645.43798828125
1705055517.813254,4505886,-7641.93359375
1705055547.9918866,4509982,-7641.93359375
1705055563.0712438,4512030,-7641.93359375
1705055578.167985,4514078,-7638.25927734375
1705055623.451279,4520222,-7638.25927734375
1705055638.5159926,4522270,-7634.54345703125
1705055653.6334822,4524318,-7634.54345703125
1705055668.700213,4526366,-7634.54345703125
1705055698.9562871,4530462,-7630.6640625
1705055789.3928022,4542750,-7626.7880859375
1705055804.4728856,4544798,-7626.7880859375
1705055819.530756,4546846,-7626.7880859375
1705055849.713796,4550942,-7623.1279296875
1705055910.1148436,4559134,-7619.12548828125
1705055955.4476337,4565278,-7619.12548828125
1705056000.7575865,4571422,-7615.92919921875
1705056061.1528146,4579614,-7612.82177734375
1705056106.408856,4585758,-7609.61572265625
1705056121.4949107,4587806,-7609.61572265625
1705056136.5819938,4589854,-7609.61572265625
1705056166.7391493,4593950,-7601.51025390625
1705056181.874322,4595998,-7601.51025390625
1705056196.9428754,4598046,-7601.51025390625
1705056227.1646984,4602142,-7593.154296875
1705056242.255169,4604190,-7593.154296875
1705056257.360848,4606238,-7593.154296875
1705056272.4503744,4608286,-7593.154296875
1705056287.4902146,4610334,-7584.3291015625
1705056317.7336125,4614430,-7584.3291015625
1705056332.8050532,4616478,-7584.3291015625
1705056362.9778924,4620574,-7576.05224609375
1705056393.2175982,4624670,-7576.05224609375
1705056408.403679,4626718,-7567.5908203125
1705056438.552831,4630814,-7567.5908203125
1705056468.7517452,4634910,-7567.5908203125
1705056483.8339012,4636958,-7559.86279296875
1705056498.8968077,4639006,-7559.86279296875
1705056513.980911,4641054,-7559.86279296875
1705056559.2322683,4647198,-7552.59814453125
1705056574.3465655,4649246,-7552.59814453125
1705056589.3937767,4651294,-7552.59814453125
1705056634.720246,4657438,-7546.20751953125
1705056649.820519,4659486,-7546.20751953125
1705056770.3960557,4675870,-7534.9658203125
1705056815.680071,4682014,-7529.1708984375
1705056830.7748077,4684062,-7529.1708984375
1705056860.9684255,4688158,-7523.53564453125
1705056891.183865,4692254,-7523.53564453125
1705056906.281527,4694302,-7523.53564453125
1705056951.5718403,4700446,-7518.8076171875
1705056966.6331804,4702494,-7518.8076171875
1705056996.755799,4706590,-7514.1796875
1705057011.8552144,4708638,-7514.1796875
1705057026.8819816,4710686,-7514.1796875
1705057042.015669,4712734,-7514.1796875
1705057087.2038703,4718878,-7510.20166015625
1705062429.2976747,4735888,-7505.47412109375
1705062444.3950124,4737936,-7505.47412109375
1705062459.4757118,4739984,-7505.47412109375
1705062489.6465442,4744080,-7501.9521484375
1705062519.8069386,4748176,-7501.9521484375
1705062534.9701383,4750224,-7498.0146484375
1705062550.1146576,4752272,-7498.0146484375
1705062580.274542,4756368,-7498.0146484375
1705062610.36968,4760464,-7493.6767578125
1705062625.4476287,4762512,-7493.6767578125
1705062640.538694,4764560,-7493.6767578125
1705062685.8719687,4770704,-7489.95068359375
1705062700.9960005,4772752,-7489.95068359375
1705062716.1547968,4774800,-7489.95068359375
1705062791.8677926,4785040,-7483.16748046875
1705062822.024476,4789136,-7483.16748046875
1705062837.1076117,4791184,-7483.16748046875
1705062867.2298577,4795280,-7479.58251953125
1705062882.2881093,4797328,-7479.58251953125
1705062912.4688075,4801424,-7479.58251953125
1705063002.935775,4813712,-7473.408203125
1705063017.9960608,4815760,-7473.408203125
1705063048.0897355,4819856,-7470.6357421875
1705063078.2361636,4823952,-7470.6357421875
1705063138.6384604,4832144,-7468.07421875
1705063168.8393993,4836240,-7468.07421875
1705063198.996686,4840336,-7465.1552734375
1705063229.1269574,4844432,-7465.1552734375
1705063259.2069242,4848528,-7461.86767578125
1705063289.4367733,4852624,-7461.86767578125
1705063304.4559124,4854672,-7456.89794921875
1705063319.555771,4856720,-7456.89794921875
1705063334.6225495,4858768,-7456.89794921875
1705063349.7376716,4860816,-7456.89794921875
1705063410.0241807,4869008,-7452.04052734375
1705063440.189082,4873104,-7447.677734375
1705063455.3338723,4875152,-7447.677734375
1705063545.8187299,4887440,-7443.759765625
1705063575.8898711,4891536,-7440.65234375
1705063606.0134008,4895632,-7440.65234375
1705063621.0577154,4897680,-7440.65234375
1705063636.1273398,4899728,-7437.14404296875
1705063726.6565723,4912016,-7433.80322265625
1705063771.884666,4918160,-7430.10546875
1705063802.0824296,4922256,-7430.10546875
1705063847.460875,4928400,-7426.98876953125
1705063892.9682152,4934544,-7423.4013671875
1705063908.0205266,4936592,-7423.4013671875
1705063938.2322404,4940688,-7423.4013671875
1705063953.32446,4942736,-7420.40576171875
1705063968.375767,4944784,-7420.40576171875
1705063983.4781826,4946832,-7420.40576171875
1705064013.676873,4950928,-7417.0576171875
1705064028.7187483,4952976,-7417.0576171875
1705064058.9023669,4957072,-7417.0576171875
1705064074.0030515,4959120,-7417.0576171875
1705064089.146803,4961168,-7413.92333984375
1705064134.3936815,4967312,-7413.92333984375
1705064149.4704468,4969360,-7411.3291015625
1705064179.652337,4973456,-7411.3291015625
1705064300.451185,4989840,-7404.796875
1705064315.4948113,4991888,-7404.796875
1705064330.592707,4993936,-7404.796875
1705069573.208363,4996610,-7404.796875
1705069618.470624,5002754,-7404.796875
1705069633.5880082,5004802,-7401.89404296875
1705069648.7095199,5006850,-7401.89404296875
1705069694.049682,5012994,-7398.99462890625
1705069709.187143,5015042,-7398.99462890625
1705069724.3362038,5017090,-7398.99462890625
1705069769.6985636,5023234,-7395.8779296875
1705069950.943222,5047810,-7387.802734375
1705069996.3404083,5053954,-7387.802734375
1705070026.5520756,5058050,-7385.166015625
1705070041.6537728,5060098,-7385.166015625
1705070071.8062482,5064194,-7385.166015625
1705070086.9013283,5066242,-7382.2783203125
1705070102.0273566,5068290,-7382.2783203125
1705070132.1965258,5072386,-7382.2783203125
1705070177.525749,5078530,-7379.841796875
1705070192.6345644,5080578,-7379.841796875
1705070207.702349,5082626,-7376.88427734375
1705070222.815862,5084674,-7376.88427734375
1705070237.8744612,5086722,-7376.88427734375
1705070252.9664917,5088770,-7376.88427734375
1705070267.9666104,5090818,-7376.88427734375
1705070283.0449226,5092866,-7374.5283203125
1705070313.2133482,5096962,-7374.5283203125
1705070343.4725873,5101058,-7372.02197265625
1705070358.5547156,5103106,-7372.02197265625
1705070388.70995,5107202,-7372.02197265625
1705070418.951001,5111298,-7369.83251953125
1705070449.0929189,5115394,-7369.83251953125
1705070464.178725,5117442,-7367.6494140625
1705070479.25156,5119490,-7367.6494140625
1705070494.4076293,5121538,-7367.6494140625
1705070509.4815388,5123586,-7367.6494140625
1705070524.5391178,5125634,-7367.6494140625
1705070584.916614,5133826,-7365.68896484375
1705070660.4844599,5144066,-7362.3857421875
1705070675.546315,5146114,-7362.3857421875
1705070705.7900572,5150210,-7362.3857421875
1705070720.9271245,5152258,-7361.0498046875
1705070736.0682151,5154306,-7361.0498046875
1705070781.4280066,5160450,-7361.0498046875
1705070796.5070207,5162498,-7360.01806640625
1705070811.616088,5164546,-7360.01806640625
1705070841.8820944,5168642,-7360.01806640625
1705070887.3104947,5174786,-7358.9130859375
1705070932.5612385,5180930,-7357.61083984375
1705070962.8206315,5185026,-7357.61083984375
1705070992.9377174,5189122,-7356.5380859375
1705071008.0798972,5191170,-7356.5380859375
1705071038.308833,5195266,-7356.5380859375
1705071053.441946,5197314,-7355.39892578125
1705071098.7725863,5203458,-7355.39892578125
1705071113.8196054,5205506,-7354.26953125
1705071128.903952,5207554,-7354.26953125
1705071159.0995631,5211650,-7354.26953125
1705071174.208601,5213698,-7353.09130859375
1705071189.2103934,5215746,-7353.09130859375
1705071219.403397,5219842,-7353.09130859375
1705071234.4938626,5221890,-7353.09130859375
1705071249.5998888,5223938,-7352.00927734375
1705071264.7019818,5225986,-7352.00927734375
1705071279.8050723,5228034,-7352.00927734375
1705071294.9122949,5230082,-7352.00927734375
1705071325.2000299,5234178,-7350.57861328125
1705071370.4326465,5240322,-7349.25341796875
1705071385.5532541,5242370,-7349.25341796875
1705071415.792903,5246466,-7349.25341796875
1705071476.195964,5254658,-7348.2646484375
