Wall time,Step,Value
1705115416.8045816,2631680,-6541.08642578125
1705115432.6196105,2633728,-6541.08642578125
1705115448.4257069,2635776,-6541.08642578125
1705115464.2020068,2637824,-6541.08642578125
1705115479.9168677,2639872,-6562.01220703125
1705115495.7001824,2641920,-6562.01220703125
1705115511.4265394,2643968,-6562.01220703125
1705115527.1568863,2646016,-6562.01220703125
1705115542.9200459,2648064,-6583.18212890625
1705115558.6546807,2650112,-6583.18212890625
1705115574.5012803,2652160,-6583.18212890625
1705115590.2616768,2654208,-6583.18212890625
1705115606.0212724,2656256,-6604.0947265625
1705115621.7701867,2658304,-6604.0947265625
1705115637.570026,2660352,-6604.0947265625
1705115653.3470323,2662400,-6604.0947265625
1705115669.1411774,2664448,-6604.0947265625
1705115684.9107401,2666496,-6623.88427734375
1705115700.769092,2668544,-6623.88427734375
1705115716.5617607,2670592,-6623.88427734375
1705115732.3514817,2672640,-6623.88427734375
1705115748.1493406,2674688,-6642.884765625
1705115763.9048097,2676736,-6642.884765625
1705115779.6192024,2678784,-6642.884765625
1705115795.410228,2680832,-6642.884765625
1705115811.1462145,2682880,-6661.185546875
1705115826.922047,2684928,-6661.185546875
1705115842.6866274,2686976,-6661.185546875
1705115858.4758446,2689024,-6661.185546875
1705115874.2277777,2691072,-6679.47119140625
1705115889.9793768,2693120,-6679.47119140625
1705115905.8027961,2695168,-6679.47119140625
1705115921.5658815,2697216,-6679.47119140625
1705115937.397431,2699264,-6679.47119140625
1705115953.1508474,2701312,-6696.96728515625
1705115968.9359462,2703360,-6696.96728515625
1705115984.690204,2705408,-6696.96728515625
1705116000.5062711,2707456,-6696.96728515625
1705116016.3724124,2709504,-6713.0615234375
1705116032.109706,2711552,-6713.0615234375
1705116047.908891,2713600,-6713.0615234375
1705116063.6295342,2715648,-6713.0615234375
1705116079.4923892,2717696,-6728.966796875
1705116095.2628431,2719744,-6728.966796875
1705116111.015588,2721792,-6728.966796875
1705116126.8223011,2723840,-6728.966796875
1705116142.6294537,2725888,-6728.966796875
1705116158.3493388,2727936,-6744.46240234375
1705116174.1329303,2729984,-6744.46240234375
1705116189.9364576,2732032,-6744.46240234375
1705116205.6890016,2734080,-6744.46240234375
1705116221.4642484,2736128,-6759.43212890625
1705116237.2486918,2738176,-6759.43212890625
1705116253.030953,2740224,-6759.43212890625
1705116268.855295,2742272,-6759.43212890625
1705116284.608879,2744320,-6773.70458984375
1705116300.3679903,2746368,-6773.70458984375
1705116316.1073267,2748416,-6773.70458984375
1705116331.9125404,2750464,-6773.70458984375
1705116347.6616864,2752512,-6786.20263671875
1705116363.379124,2754560,-6786.20263671875
1705116379.127849,2756608,-6786.20263671875
1705116394.8669863,2758656,-6786.20263671875
1705116410.610643,2760704,-6786.20263671875
1705116426.3152218,2762752,-6797.92724609375
1705116442.0892887,2764800,-6797.92724609375
1705116457.8093698,2766848,-6797.92724609375
1705116473.5672696,2768896,-6797.92724609375
1705116489.374075,2770944,-6809.3857421875
1705116505.1616023,2772992,-6809.3857421875
1705116520.917313,2775040,-6809.3857421875
1705116536.6939194,2777088,-6809.3857421875
1705116552.4983535,2779136,-6820.36376953125
1705116568.3126864,2781184,-6820.36376953125
1705116584.0856352,2783232,-6820.36376953125
1705116599.8376632,2785280,-6820.36376953125
1705116615.6663723,2787328,-6830.7568359375
1705116631.3653255,2789376,-6830.7568359375
1705116647.1705282,2791424,-6830.7568359375
1705116662.927447,2793472,-6830.7568359375
1705116678.8094137,2795520,-6830.7568359375
1705116694.5848758,2797568,-6841.3505859375
1705116710.3744674,2799616,-6841.3505859375
1705116726.1685073,2801664,-6841.3505859375
1705116741.8823993,2803712,-6841.3505859375
1705120515.2575283,2806860,-6841.3505859375
1705120531.0167408,2808908,-6841.3505859375
1705120546.7326825,2810956,-6841.3505859375
1705120562.4803064,2813004,-6841.3505859375
1705120578.268438,2815052,-6861.1630859375
1705120594.0409596,2817100,-6861.1630859375
1705120609.8438694,2819148,-6861.1630859375
1705120625.5618615,2821196,-6861.1630859375
1705120641.3597534,2823244,-6880.71533203125
1705120657.191156,2825292,-6880.71533203125
1705120672.964847,2827340,-6880.71533203125
1705120688.7785926,2829388,-6880.71533203125
1705120704.5689962,2831436,-6900.25048828125
1705120720.4031878,2833484,-6900.25048828125
1705120736.1749785,2835532,-6900.25048828125
1705120751.959385,2837580,-6900.25048828125
1705120767.7404892,2839628,-6900.25048828125
1705120783.5417728,2841676,-6918.5625
1705120799.4335027,2843724,-6918.5625
1705120815.181055,2845772,-6918.5625
1705120830.9814296,2847820,-6918.5625
1705120846.8037386,2849868,-6936.72412109375
1705120862.5684927,2851916,-6936.72412109375
1705120878.4141383,2853964,-6936.72412109375
1705120894.1912878,2856012,-6936.72412109375
1705120910.0036473,2858060,-6955.30810546875
1705120925.7846797,2860108,-6955.30810546875
1705120941.563302,2862156,-6955.30810546875
1705120957.2892544,2864204,-6955.30810546875
1705120973.0782394,2866252,-6973.943359375
1705120988.8436098,2868300,-6973.943359375
1705121004.6402354,2870348,-6973.943359375
1705121020.4123456,2872396,-6973.943359375
1705121036.1469314,2874444,-6973.943359375
1705121051.8940368,2876492,-6991.15576171875
1705121067.616805,2878540,-6991.15576171875
1705121083.3537176,2880588,-6991.15576171875
1705121099.1837335,2882636,-6991.15576171875
1705121114.930381,2884684,-7008.09912109375
1705121130.7360852,2886732,-7008.09912109375
1705121146.4763184,2888780,-7008.09912109375
1705121162.2507217,2890828,-7008.09912109375
1705121177.9916856,2892876,-7024.80078125
1705121193.7581203,2894924,-7024.80078125
1705121209.4975982,2896972,-7024.80078125
1705121225.3005562,2899020,-7024.80078125
1705121241.063506,2901068,-7024.80078125
1705121256.8463645,2903116,-7041.8017578125
1705121272.6598475,2905164,-7041.8017578125
1705121288.4062035,2907212,-7041.8017578125
1705121304.1758692,2909260,-7041.8017578125
1705121319.9316878,2911308,-7057.27001953125
1705121335.6870453,2913356,-7057.27001953125
1705121351.521561,2915404,-7057.27001953125
1705121367.2348595,2917452,-7057.27001953125
1705121383.0312052,2919500,-7072.39453125
1705121398.7561052,2921548,-7072.39453125
1705121414.6265364,2923596,-7072.39453125
1705121430.3686378,2925644,-7072.39453125
1705121446.1773057,2927692,-7087.42919921875
1705121461.9439542,2929740,-7087.42919921875
1705121477.7034721,2931788,-7087.42919921875
1705121493.5253282,2933836,-7087.42919921875
1705121509.2823286,2935884,-7087.42919921875
1705121525.1121135,2937932,-7102.65234375
1705121540.9129767,2939980,-7102.65234375
1705121556.7222285,2942028,-7102.65234375
1705121572.4865832,2944076,-7102.65234375
1705121588.2463708,2946124,-7117.57666015625
1705121604.125038,2948172,-7117.57666015625
1705121619.8946178,2950220,-7117.57666015625
1705121635.69407,2952268,-7117.57666015625
1705121651.5077875,2954316,-7132.09130859375
1705121667.4028945,2956364,-7132.09130859375
1705121683.1571116,2958412,-7132.09130859375
1705121698.9068134,2960460,-7132.09130859375
1705121714.6755073,2962508,-7146.55615234375
1705121730.511911,2964556,-7146.55615234375
1705121746.2585385,2966604,-7146.55615234375
1705121762.0639286,2968652,-7146.55615234375
1705121777.7981496,2970700,-7146.55615234375
1705121793.5959468,2972748,-7160.82177734375
1705121809.4066744,2974796,-7160.82177734375
1705121825.1731892,2976844,-7160.82177734375
1705121840.9697363,2978892,-7160.82177734375
1705125615.0716822,2982040,-7160.82177734375
1705125630.817565,2984088,-7160.82177734375
1705125646.661803,2986136,-7160.82177734375
1705125662.500581,2988184,-7160.82177734375
1705125678.2851367,2990232,-7179.498046875
1705125694.1288774,2992280,-7179.498046875
1705125709.8548915,2994328,-7179.498046875
1705125725.6648295,2996376,-7179.498046875
1705125741.46426,2998424,-7197.56201171875
1705125757.2106445,3000472,-7197.56201171875
1705125773.0711215,3002520,-7197.56201171875
1705125788.854523,3004568,-7197.56201171875
1705125804.6698432,3006616,-7216.1875
1705125820.4162436,3008664,-7216.1875
1705125836.259927,3010712,-7216.1875
